id,year,CIF1_diff_at,CIF2_diff_at,CIF1_ratio_at,CIF2_ratio_at,CIF1_diff_true_at,CIF2_diff_true_at,CIF1_ratio_true_at,CIF2_ratio_true_at,hr_gender_true_at,givenage,scenario,model,independence,prop_sex_other,base_function,model_lab,obs,convergence_t1t1,convergence_t1t2,sdage,bias_CIF1_at,bias_CIF2_at,CIF1_true_at,CIF2_true_at,MCer_CIF1_at,MCer_CIF2_at,rel_bias_CIF1_at,rel_bias_CIF2_at,Rel_prec_CIF1_at,Rel_prec_CIF2_at,Coverage_CIF1_at,Coverage_CIF2_at,hr_gender_at,bias_hr_gender_at,female,simulation,mean_bias_CIF1_at,mean_bias_CIF2_at
418,4,-.0099638477,-.01747746,.96354067,.71573478,-.0094409436,-.017404031,.96283633,.71533734,.69999999,70,21,3,0,PH_sex_other,Gompertz,Approach d- Splines/Int,2000,809,1000,15,.00037757744,-.00007719436,.24459578,.043735113,.00071281678,.00025870927,.15436792,.17650431,.6297158,64.780937,.76599997,.76899999,.69997746,-.000022553801,1,nick,-.00022558887,2.2711497e-06
418,5,-.010086069,-.021769051,.96482837,.71876967,-.0095561743,-.021673437,.96424752,.7184881,.69999999,70,21,3,0,PH_sex_other,Gompertz,Approach d- Splines/Int,2000,809,1000,15,-.00053615065,-.00013632445,.25773108,.055315975,.0007395625,.0003033102,.20802717,.2464468,.76618868,52.740536,.764,.76800001,.69997746,-.000022553801,1,nick,-.00022558887,2.2711497e-06
418,6,-.010102936,-.02615756,.96592695,.72202879,-.0095600784,-.026042528,.9654333,.72172338,.69999999,70,21,3,0,PH_sex_other,Gompertz,Approach d- Splines/Int,2000,809,1000,15,-.0010867167,-.00017828416,.2670089,.067542516,.00075734901,.00034060486,.4069964,.26395842,.84621412,40.08765,.76300001,.76800001,.69997746,-.000022553801,1,nick,-.00022558887,2.2711497e-06
418,7,-.010057195,-.030697182,.96692592,.72537684,-.0095028877,-.030535743,.96646416,.7251125,.69999999,70,21,3,0,PH_sex_other,Gompertz,Approach d- Splines/Int,2000,809,1000,15,-.001254797,-.00017419177,.27386236,.080548756,.00077059952,.00037454843,.45818526,.21625632,.91084528,28.629885,.76300001,.75999999,.69997746,-.000022553801,1,nick,-.00022558887,2.2711497e-06
418,8,-.0099686999,-.035436127,.96787453,.72903997,-.0094096363,-.035166427,.96738917,.72871655,.69999999,70,21,3,0,PH_sex_other,Gompertz,Approach d- Splines/Int,2000,809,1000,15,-.0011148474,.000053029868,.2791338,.094463393,.0007815467,.00041071634,.39939532,.056138009,.9644624,19.940931,.76200002,.75700003,.69997746,-.000022553801,1,nick,-.00022558887,2.2711497e-06
418,9,-.0098465141,-.040330604,.96880525,.73297513,-.009292841,-.039937265,.9682439,.73259449,.69999999,70,21,3,0,PH_sex_other,Gompertz,Approach d- Splines/Int,2000,809,1000,15,-.00075094489,.00035501522,.28333902,.10941369,.00079126976,.00045496452,.26503405,.32447055,.99187344,15.010103,.75999999,.76200002,.69997746,-.000022553801,1,nick,-.00022558887,2.2711497e-06
418,10,-.0096952505,-.045211233,.96973932,.73715472,-.0091585815,-.044839337,.96905488,.73680574,.69999999,70,21,3,0,PH_sex_other,Gompertz,Approach d- Splines/Int,2000,809,1000,15,-.00023349019,.00024462282,.28680336,.12552659,.00080023985,.00051643711,.08141125,.19487728,1.0080401,15.103567,.76099998,.76099998,.69997746,-.000022553801,1,nick,-.00022558887,2.2711497e-06
423,1,-.0064963386,-.0058784946,.95847422,.68364978,-.0055225501,-.0056878151,.96203083,.64122617,.63965797,70,22,0,0,Non_PH_sex_other,Gompertz,Approach a- Attained,2000,931,931,15,-.00074897124,.0021885899,.13992578,.010165668,.0004236665,.000049301114,.53526324,21.529228,,,.88599998,.61400002,.68524969,.045591697,1,nick,-.0011041712,.0081849312
423,2,-.0083004925,-.010975013,.96182382,.69438213,-.0078669991,-.010821488,.96109235,.64950049,.64819854,70,22,0,0,Non_PH_sex_other,Gompertz,Approach a- Attained,2000,931,931,15,-.000026457177,.0041744355,.19432957,.020052986,.0005557682,.000093920011,.013614591,20.817026,,,.87800002,.62300003,.69954765,.051349115,1,nick,-.0011041712,.0081849312
423,3,-.0090076588,-.015578647,.96423757,.70493472,-.0088712387,-.015702907,.96210927,.65749973,.65695381,70,22,0,0,Non_PH_sex_other,Gompertz,Approach a- Attained,2000,931,931,15,.00049126544,.0059778816,.22525556,.030144963,.00062449195,.00013639957,.21809247,19.83045,,,.87699997,.63700002,.71445853,.057504728,1,nick,-.0011041712,.0081849312
423,4,-.0092681935,-.019799702,.96596587,.71555066,-.0093197105,-.020449292,.96331352,.66552866,.6659295,70,22,0,0,Non_PH_sex_other,Gompertz,Approach a- Attained,2000,931,931,15,-.00037721294,.0075926236,.24471702,.040689852,.00066427444,.00017810207,.1541425,18.659748,,,.88,.65100002,.73002088,.06409137,1,nick,-.0011041712,.0081849312
423,5,-.0093450285,-.023682777,.96730363,.72635829,-.0095040994,-.025117794,.96444237,.67375004,.67513126,70,22,0,0,Non_PH_sex_other,Gompertz,Approach a- Attained,2000,931,931,15,-.0013230225,.0089821303,.25778314,.051871616,.00068810483,.00022000757,.5132308,17.316078,,,.87699997,.67900002,.74627602,.07114473,1,nick,-.0011041712,.0081849312
423,6,-.0093290955,-.027233904,.96843505,.73742706,-.0095531829,-.029734431,.96545821,.68227369,.68456519,70,22,0,0,Non_PH_sex_other,Gompertz,Approach a- Attained,2000,931,931,15,-.0019136609,.010066831,.26701578,.063850611,.00070376327,.00026300669,.71668452,15.766223,,,.87699997,.70499998,.76317012,.078604937,1,nick,-.0011041712,.0081849312
423,7,-.0092732925,-.030448928,.96940303,.74876177,-.0095288474,-.034304626,.96637255,.6911844,.69423735,70,22,0,0,Non_PH_sex_other,Gompertz,Approach a- Attained,2000,931,931,15,-.0021484473,.010757624,.2738364,.076779872,.00071519252,.00030794743,.78457338,14.010995,,,.875,.73500001,.78020149,.085964121,1,nick,-.0011041712,.0081849312
423,8,-.0091918893,-.033340577,.97027862,.76027638,-.0094621796,-.038817182,.96720707,.7005536,.70415413,70,22,0,0,Non_PH_sex_other,Gompertz,Approach a- Attained,2000,931,931,15,-.0020620215,.011002933,.27908126,.090812638,.00072451355,.0003553204,.73886061,12.11608,,,.875,.76999998,.79534203,.091187887,1,nick,-.0011041712,.0081849312
423,9,-.009091435,-.035957888,.97110146,.77176297,-.0093692262,-.043245345,.96798289,.71044481,.71432215,70,22,0,0,Non_PH_sex_other,Gompertz,Approach a- Attained,2000,931,931,15,-.0017204111,.010816636,.28326264,.10610561,.00073292851,.00040465681,.60735548,10.194218,,,.875,.79900002,.80653828,.092216134,1,nick,-.0011041712,.0081849312
423,10,-.0089767361,-.038381856,.97188872,.78297466,-.0092582237,-.047546454,.96871817,.72091573,.72474808,70,22,0,0,Non_PH_sex_other,Gompertz,Approach a- Attained,2000,931,931,15,-.001212772,.010289629,.28670374,.12281948,.00074076443,.00045440538,.42300531,8.3778486,,,.875,.83200002,.81312317,.088375114,1,nick,-.0011041712,.0081849312
428,1,-.006470792,-.0065641757,.95838684,.87360775,-.0055225501,-.0056878151,.96203083,.64122617,.63965797,70,22,1,0,Non_PH_sex_other,Gompertz,Approach b- Linear,2000,1000,931,15,-.0024408842,.034654688,.13992578,.010165668,.00042685194,.0023770195,1.7444136,340.89926,4.418704,4896.9063,.93699998,.134,.854482,.21482402,1,nick,-.010837193,.10505653
428,2,-.0081591429,-.010770272,.96227288,.86948919,-.0078669991,-.010821488,.96109235,.64950049,.64819854,70,22,1,0,Non_PH_sex_other,Gompertz,Approach b- Linear,2000,1000,931,15,-.0044170776,.060081054,.19432957,.020052986,.00062525942,.0039230823,2.2729826,299.61151,16.598164,4229.0688,.89600003,.117,.84660602,.19840749,1,nick,-.010837193,.10505653
428,3,-.0088161696,-.0135336,.96495634,.87016439,-.0088712387,-.015702907,.96210927,.65749973,.65695381,70,22,1,0,Non_PH_sex_other,Gompertz,Approach b- Linear,2000,1000,931,15,-.0062733116,.079923771,.22525556,.030144963,.00077510747,.0050104456,2.7849753,265.13144,28.635324,3707.0496,.86799997,.11,.84305125,.18609747,1,nick,-.010837193,.10505653
428,4,-.0090853479,-.015481061,.96673298,.87215942,-.0093197105,-.020449292,.96331352,.66552866,.6659295,70,22,1,0,Non_PH_sex_other,Gompertz,Approach b- Linear,2000,1000,931,15,-.0089941574,.096249662,.24471702,.040689852,.00088508526,.0058184667,3.6753299,236.54463,38.090157,3285.8269,.85000002,.1,.841102,.17517249,1,nick,-.010837193,.10505653
428,5,-.0091957347,-.016935784,.96801764,.87470925,-.0095040994,-.025117794,.96444237,.67375004,.67513126,70,22,1,0,Non_PH_sex_other,Gompertz,Approach b- Linear,2000,1000,931,15,-.011409254,.10951746,.25778314,.051871616,.00096733199,.0064282482,4.4259114,211.13177,45.695484,2928.1697,.833,.090999998,.84033889,.16520759,1,nick,-.010837193,.10505653
428,6,-.0092356335,-.018097235,.96900702,.87779748,-.0095531829,-.029734431,.96545821,.68227369,.68456519,70,22,1,0,Non_PH_sex_other,Gompertz,Approach b- Linear,2000,1000,931,15,-.013211653,.12021806,.26701578,.063850611,.0010321367,.0069018374,4.9478917,188.2802,51.997265,2619.7129,.81800002,.086000003,.84038383,.15581864,1,nick,-.010837193,.10505653
428,7,-.0092438217,-.019054953,.96979994,.88131094,-.0095288474,-.034304626,.96637255,.6911844,.69423735,70,22,1,0,Non_PH_sex_other,Gompertz,Approach b- Linear,2000,1000,931,15,-.014470441,.12899676,.2738364,.076779872,.0010856625,.0072874678,5.284338,168.00856,57.324741,2352.5916,.80900002,.082000002,.84067243,.1464351,1,nick,-.010837193,.10505653
428,8,-.0092311502,-.019838588,.97047973,.88506764,-.0094621796,-.038817182,.96720707,.7005536,.70415413,70,22,1,0,Non_PH_sex_other,Gompertz,Approach b- Linear,2000,1000,931,15,-.01529465,.13606183,.27908126,.090812638,.0011321888,.0076079317,5.4803572,149.82697,61.956181,2119.0732,.79699999,.082999997,.8410517,.13689756,1,nick,-.010837193,.10505653
428,9,-.0092020174,-.02047931,.97109532,.88889223,-.0093692262,-.043245345,.96798289,.71044481,.71432215,70,22,1,0,Non_PH_sex_other,Gompertz,Approach b- Linear,2000,1000,931,15,-.015793035,.14114629,.28326264,.10610561,.0011743549,.0078726159,5.5754037,133.02434,66.059181,1916.3103,.79000002,.081,.84158331,.12726115,1,nick,-.010837193,.10505653
428,10,-.0091637773,-.02093358,.97165871,.89275783,-.0092582237,-.047546454,.96871817,.72091573,.72474808,70,22,1,0,Non_PH_sex_other,Gompertz,Approach b- Linear,2000,1000,931,15,-.016067464,.14371574,.28670374,.12281948,.001213328,.0080867494,5.6042047,117.0138,69.755264,1744.4022,.78100002,.078000002,.84222966,.11748161,1,nick,-.010837193,.10505653
433,1,-.0068641636,-.0020484454,.95619512,.84222448,-.0055225501,-.0056878151,.96203083,.64122617,.63965797,70,22,2,0,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,931,15,-.00038075176,-.00030174476,.13992578,.010165668,.00040809353,.000055594741,.27210981,2.9682727,-.17007138,16.869755,.95200002,.93400002,.83141702,.19175903,1,nick,-.00013425903,.0064742216
433,2,-.0090636695,-.0040045427,.95834899,.84125847,-.0078669991,-.010821488,.96109235,.64950049,.64819854,70,22,2,0,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,931,15,.00058985769,-.00012325878,.19432957,.020052986,.00053600228,.000098234224,.30353472,.61466545,-.046478447,8.4001417,.94599998,.94,.83532184,.18712331,1,nick,-.00013425903,.0064742216
433,3,-.010125523,-.0058999187,.95980352,.84469235,-.0088712387,-.015702907,.96210927,.65749973,.65695381,70,22,2,0,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,931,15,.001335446,.0005693764,.22525556,.030144963,.0006026671,.0001412295,.59285814,1.8887945,.017461544,7.3093543,.94300002,.93699998,.84035933,.18340553,1,nick,-.00013425903,.0064742216
433,4,-.010663756,-.0078404024,.96081734,.84887648,-.0093197105,-.020449292,.96331352,.66552866,.6659295,70,22,2,0,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,931,15,.00062060525,.0019896217,.24471702,.040689852,.00064146152,.000185842,.25360119,4.8897247,.080211103,8.1434155,.94599998,.91900003,.8453036,.17937408,1,nick,-.00013425903,.0064742216
433,5,-.010958923,-.0098133022,.96160185,.85336965,-.0095040994,-.025117794,.96444237,.67375004,.67513126,70,22,2,0,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,931,15,-.0002339772,.003871798,.25778314,.051871616,.00066484057,.0002311804,.090765126,7.4641938,.1355001,8.9026785,.94400001,.89600003,.85024756,.1751163,1,nick,-.00013425903,.0064742216
433,6,-.011130498,-.011800176,.96225315,.85817254,-.0095531829,-.029734431,.96545821,.68227369,.68456519,70,22,2,0,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,931,15,-.00077295274,.0060699745,.26701578,.063850611,.00068026013,.00027466618,.28947827,9.506525,.17828596,8.2339602,.94099998,.87800002,.85474044,.17017527,1,nick,-.00013425903,.0064742216
433,7,-.011235113,-.013834539,.96281177,.86305231,-.0095288474,-.034304626,.96637255,.6911844,.69423735,70,22,2,0,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,931,15,-.00097489078,.0086711431,.2738364,.076779872,.0006915874,.0003213555,.35601211,11.293511,.21881525,8.1519375,.94199997,.85500002,.85840452,.16416715,1,nick,-.00013425903,.0064742216
433,8,-.0112906,-.015924186,.96334106,.86792898,-.0094621796,-.038817182,.96720707,.7005536,.70415413,70,22,2,0,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,931,15,-.00087867142,.011674043,.27908126,.090812638,.00070078456,.00037093527,.31484431,12.855086,.24510086,8.1939878,.93900001,.81900001,.86164582,.15749171,1,nick,-.00013425903,.0064742216
433,9,-.011312772,-.018021233,.96385282,.87283731,-.0093692262,-.043245345,.96798289,.71044481,.71432215,70,22,2,0,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,931,15,-.00055607955,.014807695,.28326264,.10610561,.00070900726,.00042465507,.19631234,13.955619,.25688416,8.7613573,.93900001,.78100002,.86501318,.15069105,1,nick,-.00013425903,.0064742216
433,10,-.011310156,-.02005391,.96435446,.87772298,-.0092582237,-.047546454,.96871817,.72091573,.72474808,70,22,2,0,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,931,15,-.000091175811,.017513568,.28670374,.12281948,.00071657717,.00048802537,.031801406,14.259602,.25545159,11.307411,.93800002,.76200002,.86840433,.14365624,1,nick,-.00013425903,.0064742216
438,1,-.0068916786,-.0020449031,.95606244,.87108064,-.0055225501,-.0056878151,.96203083,.64122617,.63965797,70,22,3,0,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,771,931,15,-.00043626566,.0022348701,.13992578,.010165668,.00046375429,.00014157264,.31178364,21.984489,-.3869698,161.32138,.73500001,.69800001,.85736156,.21770358,1,nick,-.0008221746,.0096053556
438,2,-.0090863854,-.0039422158,.95820439,.86551481,-.0078669991,-.010821488,.96109235,.64950049,.64819854,70,22,3,0,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,771,931,15,.0001616572,.0038642704,.19432957,.020052986,.00060887827,.00020166025,.083187133,19.2703,-.30138251,95.395485,.73000002,.69599998,.84828192,.20008335,1,nick,-.0008221746,.0096053556
438,3,-.010137424,-.0059153461,.9596653,.8629657,-.0088712387,-.015702907,.96210927,.65749973,.65695381,70,22,3,0,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,771,931,15,.00069774332,.005568068,.22525556,.030144963,.00068502675,.00024716242,.30975631,18.470974,-.17644539,64.900436,.72799999,.66900003,.8421908,.18523701,1,nick,-.0008221746,.0096053556
438,4,-.010667567,-.0079419026,.96069306,.86146027,-.0093197105,-.020449292,.96331352,.66552866,.6659295,70,22,3,0,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,771,931,15,-.00014287706,.00716794,.24471702,.040689852,.00072893657,.00029269335,.058384605,17.616039,-.13931406,49.553379,.73000002,.64899999,.83822525,.17229576,1,nick,-.0008221746,.0096053556
438,5,-.010960199,-.010056955,.9614833,.86061376,-.0095040994,-.025117794,.96444237,.67375004,.67513126,70,22,3,0,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,771,931,15,-.0010657726,.008664933,.25778314,.051871616,.00075515208,.00033757807,.41343763,16.704575,-.13066682,39.633278,.72600001,.63599998,.8354941,.16036281,1,nick,-.0008221746,.0096053556
438,6,-.011128357,-.012278963,.96215087,.86055094,-.0095531829,-.029734431,.96545821,.68227369,.68456519,70,22,3,0,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,771,931,15,-.0016316928,.010179131,.26701578,.063850611,.00077230856,.00037259172,.6110847,15.942104,-.13423918,28.919535,.727,.62800002,.83441037,.14984518,1,nick,-.0008221746,.0096053556
438,7,-.011222777,-.014628811,.96275389,.86099678,-.0095288474,-.034304626,.96637255,.6911844,.69423735,70,22,3,0,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,771,931,15,-.0018202162,.011804849,.2738364,.076779872,.00078493741,.00040601986,.66470939,15.374927,-.12324488,19.983921,.72799999,.61799997,.83432555,.14008819,1,nick,-.0008221746,.0096053556
438,8,-.011270947,-.01712355,.9633159,.8619774,-.0094621796,-.038817182,.96720707,.7005536,.70415413,70,22,3,0,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,771,931,15,-.0017063273,.013717265,.27908126,.090812638,.00079526438,.00044535534,.61140877,15.105018,-.11106566,14.061438,.72799999,.59899998,.83412814,.12997401,1,nick,-.0008221746,.0096053556
438,9,-.011283964,-.019718172,.96386409,.86349434,-.0093692262,-.043245345,.96798289,.71044481,.71432215,70,22,3,0,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,771,931,15,-.0013766034,.015702274,.28326264,.10610561,.00080434675,.00049854472,.48598129,14.79872,-.13023381,12.116521,.72600001,.59399998,.83406454,.11974237,1,nick,-.0008221746,.0096053556
438,10,-.01126943,-.022328394,.96441048,.8653726,-.0092582237,-.047546454,.96871817,.72091573,.72474808,70,22,3,0,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,771,931,15,-.00090139144,.017149951,.28670374,.12281948,.0008126609,.00057592482,.31439823,13.963543,-.16528356,15.338596,.72600001,.60799998,.83415782,.10940973,1,nick,-.0008221746,.0096053556
443,1,-.0062377295,-.0053583095,.96018445,.70726156,-.0064433664,-.0046731941,.95569998,.705226,.69999999,70,23,0,1,PH_sex_other,Gompertz,Approach a- Attained,2000,1000,1000,15,.00084397697,.0016257133,.13900496,.011180289,.00041712925,.000036440899,.60715604,14.540888,,,.94800001,.74699998,.70194328,.0019432689,1,nick,-.000031406013,.003768903
443,2,-.0080122277,-.010215879,.96330768,.71107376,-.0083234459,-.0089876726,.95883489,.70889634,.69999999,70,23,0,1,PH_sex_other,Gompertz,Approach a- Attained,2000,1000,1000,15,.0011946062,.002981809,.19387312,.021886801,.0005419284,.000070528535,.61617935,13.623776,,,.94199997,.77899998,.70194328,.0019432689,1,nick,-.000031406013,.003768903
443,3,-.0087216413,-.014833906,.9656176,.71450502,-.0091093481,-.013195772,.96109223,.71218354,.69999999,70,23,0,1,PH_sex_other,Gompertz,Approach a- Attained,2000,1000,1000,15,.0015194459,.0040664412,.22501746,.032652099,.00060159463,.00010444023,.67525691,12.453843,,,.94099998,.796,.70194328,.0019432689,1,nick,-.000031406013,.003768903
443,4,-.0089742281,-.019321797,.96732926,.71775907,-.0094409436,-.017404031,.96283633,.71533734,.69999999,70,23,0,1,PH_sex_other,Gompertz,Approach a- Attained,2000,1000,1000,15,.00058567012,.0048631383,.24459578,.043735113,.00063664914,.00013939792,.23944409,11.119529,,,.94499999,.83200002,.70194328,.0019432689,1,nick,-.000031406013,.003768903
443,5,-.009039727,-.023734095,.96867162,.72094136,-.0095561743,-.021673437,.96424752,.7184881,.69999999,70,23,0,1,PH_sex_other,Gompertz,Approach a- Attained,2000,1000,1000,15,-.00038036285,.0053291563,.25773108,.055315975,.00065881514,.00017628502,.14758129,9.6340275,,,.94400001,.85600001,.70194328,.0019432689,1,nick,-.000031406013,.003768903
443,6,-.009011359,-.028093852,.96981776,.72410589,-.0095600784,-.026042528,.9654333,.72172338,.69999999,70,23,0,1,PH_sex_other,Gompertz,Approach a- Attained,2000,1000,1000,15,-.00096972345,.0053881174,.2670089,.067542516,.00067409221,.00021592135,.36318022,7.9773717,,,.94499999,.88800001,.70194328,.0019432689,1,nick,-.000031406013,.003768903
443,7,-.008928407,-.03241891,.97085392,.72731203,-.0095028877,-.030535743,.96646416,.7251125,.69999999,70,23,0,1,PH_sex_other,Gompertz,Approach a- Attained,2000,1000,1000,15,-.0011856974,.0049844859,.27386236,.080548756,.00068576448,.00025893669,.43295377,6.1881599,,,.94599998,.92000002,.70194328,.0019432689,1,nick,-.000031406013,.003768903
443,8,-.0088150986,-.036738846,.97181535,.73063302,-.0094096363,-.035166427,.96738917,.72871655,.69999999,70,23,0,1,PH_sex_other,Gompertz,Approach a- Attained,2000,1000,1000,15,-.0010719084,.0041254852,.2791338,.094463393,.00069568545,.00030513614,.3840124,4.3672848,,,.94599998,.94,.70194328,.0019432689,1,nick,-.000031406013,.003768903
443,9,-.0086769247,-.041098647,.97274435,.73414946,-.009292841,-.039937265,.9682439,.73259449,.69999999,70,23,0,1,PH_sex_other,Gompertz,Approach a- Attained,2000,1000,1000,15,-.0006975857,.0028934816,.28333902,.10941369,.00070466369,.0003532182,.24620177,2.6445334,,,.94300002,.94599998,.70194328,.0019432689,1,nick,-.000031406013,.003768903
443,10,-.0085148178,-.045551721,.97366947,.73793942,-.0091585815,-.044839337,.96905488,.73680574,.69999999,70,23,0,1,PH_sex_other,Gompertz,Approach a- Attained,2000,1000,1000,15,-.00015248155,.0014312025,.28680336,.12552659,.00071295042,.000401114,.053165883,1.1401588,,,.94300002,.95300001,.70194328,.0019432689,1,nick,-.000031406013,.003768903
448,1,-.0057359077,-.012430248,.96353263,.72620863,-.0064433664,-.0046731941,.95569998,.705226,.69999999,70,23,1,1,PH_sex_other,Gompertz,Approach b- Linear,2000,1000,1000,15,-.00041121445,.023475831,.13900496,.011180289,.00042320089,.0016544006,.29582718,209.97517,1.4555733,4439.9561,.954,.13600001,.71728611,.017286142,1,nick,-.0074470835,.081549138
448,2,-.0068486012,-.02097236,.96931547,.73355055,-.0083234459,-.0089876726,.95883489,.70889634,.69999999,70,23,1,1,PH_sex_other,Gompertz,Approach b- Linear,2000,1000,1000,15,-.0019857979,.042374883,.19387312,.021886801,.00058019732,.0029013162,1.0242771,193.6093,7.0616264,4013.6775,.91799998,.116,.71728611,.017286142,1,nick,-.0074470835,.081549138
448,3,-.0070347637,-.027190205,.97353804,.74054748,-.0091093481,-.013195772,.96109223,.71218354,.69999999,70,23,1,1,PH_sex_other,Gompertz,Approach b- Linear,2000,1000,1000,15,-.0034344925,.058218718,.22501746,.032652099,.00068702141,.0038838354,1.5263227,178.30008,14.200061,3618.7158,.89499998,.11,.71728611,.017286142,1,nick,-.0074470835,.081549138
448,4,-.0069369171,-.031941943,.97651458,.74754471,-.0094409436,-.017404031,.96283633,.71533734,.69999999,70,23,1,1,PH_sex_other,Gompertz,Approach b- Linear,2000,1000,1000,15,-.0058048293,.072121412,.24459578,.043735113,.00076781522,.0046911677,2.3732336,164.90506,20.60257,3265.3069,.884,.097000003,.71728611,.017286142,1,nick,-.0074470835,.081549138
448,5,-.006761679,-.03559285,.97873402,.75446635,-.0095561743,-.021673437,.96424752,.7184881,.69999999,70,23,1,1,PH_sex_other,Gompertz,Approach b- Linear,2000,1000,1000,15,-.0079476312,.083970442,.25773108,.055315975,.00083125744,.005351257,3.0836914,151.80144,26.174612,2935.571,.866,.094999999,.71728611,.017286142,1,nick,-.0074470835,.081549138
448,6,-.0065678684,-.038461842,.98049068,.76119787,-.0095600784,-.026042528,.9654333,.72172338,.69999999,70,23,1,1,PH_sex_other,Gompertz,Approach b- Linear,2000,1000,1000,15,-.0095321722,.093781769,.2670089,.067542516,.00088351261,.0058901417,3.569983,138.8485,31.067028,2627.9109,.84600002,.093000002,.71728611,.017286142,1,nick,-.0074470835,.081549138
448,7,-.0063769408,-.040761106,.98193455,.76789987,-.0095028877,-.030535743,.96646416,.7251125,.69999999,70,23,1,1,PH_sex_other,Gompertz,Approach b- Linear,2000,1000,1000,15,-.010614261,.10198071,.27386236,.080548756,.00092832401,.006339923,3.8757648,126.60742,35.370678,2348.4451,.838,.096000001,.71728611,.017286142,1,nick,-.0074470835,.081549138
448,8,-.0061901803,-.042616427,.98318183,.77468938,-.0094096363,-.035166427,.96738917,.72871655,.69999999,70,23,1,1,PH_sex_other,Gompertz,Approach b- Linear,2000,1000,1000,15,-.011286497,.10876507,.2791338,.094463393,.00096863828,.0067198677,4.0434008,115.13991,39.235096,2102.2524,.82800001,.092,.71728611,.017286142,1,nick,-.0074470835,.081549138
448,9,-.0060046189,-.044120349,.98430449,.78143907,-.009292841,-.039937265,.9682439,.73259449,.69999999,70,23,1,1,PH_sex_other,Gompertz,Approach b- Linear,2000,1000,1000,15,-.011649931,.11389954,.28333902,.10941369,.0010061895,.0070366897,4.1116576,104.0999,42.790024,1892.1652,.81699997,.088,.71728611,.017286142,1,nick,-.0074470835,.081549138
448,10,-.0058202832,-.045277685,.98533696,.78803509,-.0091585815,-.044839337,.96905488,.73680574,.69999999,70,23,1,1,PH_sex_other,Gompertz,Approach b- Linear,2000,1000,1000,15,-.011804006,.11690302,.28680336,.12552659,.0010416574,.0072960905,4.1157141,93.130081,46.105171,1718.9569,.81,.086000003,.71728611,.017286142,1,nick,-.0074470835,.081549138
453,1,-.0063421959,-.0039163488,.95956016,.71135259,-.0064433664,-.0046731941,.95569998,.705226,.69999999,70,23,2,1,PH_sex_other,Gompertz,Approach c- Splines,2000,1000,1000,15,.0010472594,-.0016066429,.13900496,.011180289,.00041787012,.000051142233,.75339717,14.370316,.17760876,40.342957,.94800001,.82200003,.70646983,.0064698462,1,nick,.00090311305,-.0016630135
453,2,-.0082536507,-.0077413353,.96226215,.71475869,-.0083234459,-.0089876726,.95883489,.70889634,.69999999,70,23,2,1,PH_sex_other,Gompertz,Approach c- Splines,2000,1000,1000,15,.0016749662,-.0026634571,.19387312,.021886801,.00054350385,.000090155096,.86394966,12.169239,.2907148,27.827833,.93900001,.85399997,.70646983,.0064698462,1,nick,.00090311305,-.0016630135
453,3,-.0090873586,-.011649196,.96423817,.71790504,-.0091093481,-.013195772,.96109223,.71218354,.69999999,70,23,2,1,PH_sex_other,Gompertz,Approach c- Splines,2000,1000,1000,15,.0022423225,-.0032897,.22501746,.032652099,.00060380256,.00013049344,.99651051,10.075003,.36701053,24.945568,.94199997,.86199999,.70646983,.0064698462,1,nick,.00090311305,-.0016630135
453,4,-.0094311545,-.015789058,.9657253,.72103584,-.0094409436,-.017404031,.96283633,.71533734,.69999999,70,23,2,1,PH_sex_other,Gompertz,Approach c- Splines,2000,1000,1000,15,.0014879892,-.0033262998,.24459578,.043735113,.00063932606,.00017267012,.60834622,7.6055589,.42047331,23.868504,.94599998,.89499998,.70646983,.0064698462,1,nick,.00090311305,-.0016630135
453,5,-.0095604239,-.0201247,.96692079,.72419626,-.0095561743,-.021673437,.96424752,.7184881,.69999999,70,23,2,1,PH_sex_other,Gompertz,Approach c- Splines,2000,1000,1000,15,.00064512162,-.0029983229,.25773108,.055315975,.00066187209,.00021628157,.25030804,5.4203563,.46401304,22.688568,.94700003,.92500001,.70646983,.0064698462,1,nick,.00090311305,-.0016630135
