id,year,CIF1_diff_at,CIF2_diff_at,CIF1_ratio_at,CIF2_ratio_at,CIF1_diff_true_at,CIF2_diff_true_at,CIF1_ratio_true_at,CIF2_ratio_true_at,hr_gender_true_at,givenage,scenario,model,independence,prop_sex_other,base_function,model_lab,obs,convergence_t1t1,convergence_t1t2,sdage,bias_CIF1_at,bias_CIF2_at,CIF1_true_at,CIF2_true_at,MCer_CIF1_at,MCer_CIF2_at,rel_bias_CIF1_at,rel_bias_CIF2_at,Rel_prec_CIF1_at,Rel_prec_CIF2_at,Coverage_CIF1_at,Coverage_CIF2_at,hr_gender_at,bias_hr_gender_at,female,simulation,average_bias_CIF2,average_bias_CIF1
25,1,-.0061898157,-.011721346,.9609437,.92439967,-.00096301781,-.017362256,.99300134,.86373478,.85862708,90,2,0,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,957,957,10,-.0015833648,.013177252,.13663787,.11005292,.00082466076,.0003673622,1.1588038,11.973559,,,.90799999,.74199998,.91972691,.061099853,1,nick,.038605895,-.0055431062
30,1,-.006851444,-.0078566214,.95827544,.75916922,-.00096301781,-.017362256,.99300134,.86373478,.85862708,90,2,1,0,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,957,10,.0040368699,-.087560512,.13663787,.11005292,.0008436119,.00082911405,2.9544299,79.562187,4.5710292,130.70863,.93800002,.050999999,.75462037,-.10400674,1,nick,-.34248808,.030389534
35,1,-.0039337398,-.047219865,.97655165,.75561589,-.00096301781,-.017362256,.99300134,.86373478,.85862708,90,2,2,0,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,957,10,-.0023681668,.021979241,.13663787,.11005292,.00080307963,.00071912666,1.7331702,19.971519,-.45319569,100.10363,.95099998,.82599998,.73662853,-.12199856,1,nick,.038929313,-.0073920232
40,1,-.0041794339,-.043484442,.97517335,.78434926,-.00096301781,-.017362256,.99300134,.86373478,.85862708,90,2,3,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,783,957,10,-.0031036818,.028048888,.13663787,.11005292,.00090449146,.0010969267,2.2714653,25.486727,-.79032189,170.08972,.74299997,.63800001,.77003503,-.088592038,1,nick,.041019976,-.0090019237
45,1,-.004175737,-.038033191,.97400826,.72256505,-.0041865259,-.035834722,.96957487,.71875626,.69999999,90,3,0,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0041698427,.0063088699,.13341436,.091580458,.00085194048,.00030700519,3.1254828,6.8888826,,,.94499999,.89899999,.70290041,.0029004074,1,nick,.02314299,.0031334697
50,1,-.0063556321,-.007842252,.96065885,.71566552,-.0041865259,-.035834722,.96957487,.71875626,.69999999,90,3,1,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0087491348,-.07173983,.13341436,.091580458,.00087813014,.00061692385,6.5578661,78.335304,3.0741186,100.94899,.93800002,.039000001,.70897835,.0089783883,1,nick,-.30077532,.032325204
55,1,-.0037589399,-.043332797,.97669053,.72756577,-.0041865259,-.035834722,.96957487,.71875626,.69999999,90,3,2,1,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0031774084,.023057267,.13341436,.091580458,.00084634277,.00060993049,2.381609,25.177061,-.65705436,98.671066,.94800001,.73500001,.7050848,.0050848136,1,nick,.041832242,-.00073577405
60,1,-.0036667592,-.04443958,.97721589,.72828597,-.0041865259,-.035834722,.96957487,.71875626,.69999999,90,3,3,1,PH_sex_other,Weibull,Approach d- Splines/Int,2000,829,1000,10,.003897802,.02704284,.13341436,.091580458,.00093762297,.0010470932,2.921576,29.529051,.20658474,210.53952,.78299999,.65499997,.7050128,.0050128247,1,nick,.042793334,-.00019163382
65,1,-.0057589738,-.012033335,.96275246,.91885149,-.00096301781,-.017362256,.99300134,.86373478,.85862708,90,4,0,1,Non_PH_sex_other,Weibull,Approach a- Attained,2000,988,988,10,-.00066188251,.013850865,.13663787,.11005292,.00085753162,.00040918982,.48440635,12.58564,,,.93300003,.76700002,.91392916,.055302091,1,nick,.037428543,-.0042574503
70,1,-.0063732867,-.0071242223,.96044636,.75001842,-.00096301781,-.017362256,.99300134,.86373478,.85862708,90,4,1,1,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,988,10,.0054101734,-.089463964,.13663787,.11005292,.00088789786,.00071187119,3.9594979,81.291763,4.1680117,75.024216,.94,.037,.7486909,-.10993619,1,nick,-.34836352,.032916129
75,1,-.0036898949,-.043010101,.97708338,.76403356,-.00096301781,-.017362256,.99300134,.86373478,.85862708,90,4,2,1,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,988,10,-.00089441059,.018366285,.13663787,.11005292,.00085248868,.00083501538,.65458471,16.688593,.013813412,105.30106,.94400001,.866,.74805754,-.11056955,1,nick,.030237643,-.0045588342
80,1,-.0035278527,-.042023934,.97789288,.77839464,-.00096301781,-.017362256,.99300134,.86373478,.85862708,90,4,3,1,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,764,988,10,-.0013794085,.025356423,.13663787,.11005292,.0009633798,.0013345019,1.0095361,23.040209,-1.2094089,186.78906,.72600001,.64399999,.7592991,-.099327967,1,nick,.033445191,-.0058648884
85,1,-.002455675,-.065267295,.98668677,.7355969,-.0017638505,-.065200701,.98639274,.73489612,.69999999,90,5,0,0,PH_sex_other,Non_exponential,Approach a- Attained,2000,1000,1000,10,.0027746323,-.00088572165,.12786168,.18074325,.0008307937,.00040600708,2.1700265,.49004412,,,.93199998,.94999999,.70059222,.00059224764,1,nick,.0033894719,.0031204391
90,1,-.0060155056,-.020810161,.96365744,.7074126,-.0017638505,-.065200701,.98639274,.73489612,.69999999,90,5,1,0,PH_sex_other,Non_exponential,Approach b- Linear,2000,1000,1000,10,.010628057,-.12955298,.12786168,.18074325,.00088736549,.0015335917,8.3121519,71.67791,6.8093691,277.72534,.91000003,.037,.69479513,-.0052048322,1,nick,-.3227669,.042012252
95,1,-.002760533,-.062948585,.98455751,.73046511,-.0017638505,-.065200701,.98639274,.73489612,.69999999,90,5,2,0,PH_sex_other,Non_exponential,Approach c- Splines,2000,1000,1000,10,.0036236043,-.011488391,.12786168,.18074325,.00083533826,.00068006251,2.8340034,6.3561935,.54701531,67.50016,.93400002,.89200002,.69697839,-.0030216188,1,nick,.0017486921,.0051554493
100,1,-.0020915351,-.068868488,.98947525,.73855019,-.0017638505,-.065200701,.98639274,.73489612,.69999999,90,5,3,0,PH_sex_other,Non_exponential,Approach d- Splines/Int,2000,801,1000,10,.002341751,.01300473,.12786168,.18074325,.00094135222,.0011664949,1.8314722,7.1951404,1.4087002,157.13754,.74800003,.741,.70080411,.00080413884,1,nick,.009670943,.0012985306
105,1,-.0045169033,-.03178576,.97114176,.8825199,.00032245129,-.031210974,1.0024875,.87309718,.85862708,90,6,0,0,Non_PH_sex_other,Non_exponential,Approach a- Attained,2000,999,999,10,-.0015900392,.0031628741,.12994798,.21473297,.00083702273,.00053656654,1.2235967,1.4729337,,,.94,.94599998,.86809772,.0094706677,1,nick,.0090948138,-.0025274591
110,1,-.006200904,-.017429877,.9622767,.75746667,.00032245129,-.031210974,1.0024875,.87309718,.85862708,90,6,1,0,Non_PH_sex_other,Non_exponential,Approach b- Linear,2000,1000,999,10,.0084089087,-.16038142,.12994798,.21473297,.00090986863,.0017617722,6.4709806,74.688774,8.7573662,228.50607,.92400002,.043000001,.74039322,-.11823384,1,nick,-.37017453,.045316298
115,1,-.0030547986,-.055925462,.982265,.79237992,.00032245129,-.031210974,1.0024875,.87309718,.85862708,90,6,2,0,Non_PH_sex_other,Non_exponential,Approach c- Splines,2000,1000,999,10,-.00053662388,-.010698095,.12994798,.21473297,.00084345584,.00083015725,.41295281,4.9820457,.8189885,54.793964,.94099998,.93300003,.75256568,-.1060614,1,nick,-.0032211293,.00069374643
120,1,-.0015150015,-.071241267,.99378622,.76554626,.00032245129,-.031210974,1.0024875,.87309718,.85862708,90,6,3,0,Non_PH_sex_other,Non_exponential,Approach d- Splines/Int,2000,787,999,10,-.001528173,.007678397,.12994798,.21473297,.00097472535,.0012452283,1.1759882,3.5757885,3.3593159,105.98236,.73400003,.74199998,.72628999,-.13233706,1,nick,.00045011836,-.0018345342
125,1,-.0018983393,-.065721981,.98989022,.73422837,-.0017638505,-.065200701,.98639274,.73489612,.69999999,90,7,0,1,PH_sex_other,Non_exponential,Approach a- Attained,2000,1000,1000,10,.0041829417,-.00033335362,.12786168,.18074325,.00086643075,.00046469292,3.2714586,.18443489,,,.94999999,.94199997,.69928581,-.00071415945,1,nick,.0038062581,.0048761382
130,1,-.0055438527,-.020050121,.96618617,.70678347,-.0017638505,-.065200701,.98639274,.73489612,.69999999,90,7,1,1,PH_sex_other,Non_exponential,Approach b- Linear,2000,1000,1000,10,.01225245,-.13144198,.12786168,.18074325,.000918217,.0013840472,9.5825825,72.723038,5.9769621,197.84125,.917,.035999998,.69485325,-.0051467652,1,nick,-.32638893,.044601005
135,1,-.0021768615,-.063718893,.98789108,.7294687,-.0017638505,-.065200701,.98639274,.73489612,.69999999,90,7,2,1,PH_sex_other,Non_exponential,Approach c- Splines,2000,1000,1000,10,.0049821399,-.0096016731,.12786168,.18074325,.00087141653,.00073820492,3.8965077,5.3123274,.57543486,58.85865,.949,.90200001,.69580871,-.0041912766,1,nick,.0032683914,.0066781403
140,1,-.0016295157,-.069539554,.99221915,.73791146,-.0017638505,-.065200701,.98639274,.73489612,.69999999,90,7,3,1,PH_sex_other,Non_exponential,Approach d- Splines/Int,2000,829,1000,10,.0030864002,.014956709,.12786168,.18074325,.00094569905,.0012415312,2.4138587,8.2751141,-.62060577,143.25896,.78799999,.759,.69994789,-.000052079289,1,nick,.011942216,.0018342382
145,1,-.004088331,-.030803574,.97330523,.88317806,.00032245129,-.031210974,1.0024875,.87309718,.85862708,90,8,0,1,Non_PH_sex_other,Non_exponential,Approach a- Attained,2000,998,998,10,-.00057078199,.0033835149,.12994798,.21473297,.00086243561,.00067336962,.43923885,1.5756849,,,.954,.92799997,.86988997,.011262887,1,nick,.0079466989,-.0011925183
150,1,-.0057033044,-.017607933,.96482658,.74041224,.00032245129,-.031210974,1.0024875,.87309718,.85862708,90,8,1,1,Non_PH_sex_other,Non_exponential,Approach b- Linear,2000,1000,998,10,.0096813515,-.16355594,.12994798,.21473297,.00092960062,.0015559674,7.4501748,76.167122,7.8957801,131.30322,.926,.035999998,.73013306,-.12849399,1,nick,-.37545866,.047585629
155,1,-.0021735553,-.06177596,.98761803,.76348692,.00032245129,-.031210974,1.0024875,.87309718,.85862708,90,8,2,1,Non_PH_sex_other,Non_exponential,Approach c- Splines,2000,1000,998,10,.0011276293,-.019898215,.12994798,.21473297,.00087589014,.00094341609,.86775434,9.2664919,1.6617738,40.244064,.95300001,.875,.73060787,-.12801921,1,nick,-.014546779,.0042573446
160,1,-.0014616179,-.069153436,.99319136,.76142085,.00032245129,-.031210974,1.0024875,.87309718,.85862708,90,8,3,1,Non_PH_sex_other,Non_exponential,Approach d- Splines/Int,2000,796,998,10,-.00059209316,.0018736571,.12994798,.21473297,.00097019633,.0014781147,.45563862,.8725521,.46717918,96.040543,.75599998,.74900001,.72543746,-.13318962,1,nick,-.0085212551,.00029149844
165,1,-.0046688062,-.038681135,.97172171,.72628284,-.0041448027,-.036520481,.96984875,.71910405,.69999999,90,9,0,0,PH_sex_other,Gompertz,Approach a- Attained,2000,1000,1000,10,.0031079615,.0071313996,.13332224,.093493775,.00080550124,.00029593083,2.3311651,7.6276731,,,.94199997,.87699997,.70590943,.0059094583,1,nick,.026604224,.0012101175
170,1,-.0068840222,-.0080428636,.95824945,.72232908,-.0041448027,-.036520481,.96984875,.71910405,.69999999,90,9,1,0,PH_sex_other,Gompertz,Approach b- Linear,2000,1000,1000,10,.0077466662,-.072666578,.13332224,.093493775,.00083430699,.00073754124,5.8104835,77.723442,3.5761299,149.22758,.93199998,.050000001,.71518022,.015180255,1,nick,-.31973848,.031778194
175,1,-.0039875223,-.047231015,.97611439,.73256034,-.0041448027,-.036520481,.96984875,.71910405,.69999999,90,9,2,0,PH_sex_other,Gompertz,Approach c- Splines,2000,1000,1000,10,.0015322367,.033625185,.13332224,.093493775,.00079602771,.00060480146,1.1492732,35.96516,-1.1761006,104.37258,.94400001,.51200002,.70766538,.0076654181,1,nick,.051099222,-.0046682325
180,1,-.00395551,-.047523003,.97645444,.72945952,-.0041448027,-.036520481,.96984875,.71910405,.69999999,90,9,3,0,PH_sex_other,Gompertz,Approach d- Splines/Int,2000,838,1000,10,.0015688486,.032566708,.13332224,.093493775,.00087927224,.00096395425,1.1767344,34.833023,-.073850878,198.18668,.79000002,.60100001,.70441425,.0044142525,1,nick,.048858654,-.0043843449
185,1,-.0061679976,-.012573116,.96089053,.9211002,-.00094093994,-.01768643,.99315518,.86396545,.85862708,90,10,0,0,Non_PH_sex_other,Gompertz,Approach a- Attained,2000,969,969,10,-.0015908978,.01436108,.13652611,.11232782,.00083309441,.0003856952,1.1652701,12.784971,,,.91500002,.741,.91494572,.056318656,1,nick,.038767871,-.0058786115
190,1,-.0068895649,-.0074509741,.95791107,.76713139,-.00094093994,-.01768643,.99315518,.86396545,.85862708,90,10,1,0,Non_PH_sex_other,Gompertz,Approach b- Linear,2000,1000,969,10,.0040712683,-.090106562,.13652611,.11232782,.00085561804,.00085298315,2.9820437,80.217491,4.3335118,124.66444,.93400002,.050999999,.75848687,-.10014021,1,nick,-.36456621,.031804174
195,1,-.0036217924,-.051941264,.97857851,.7561937,-.00094093994,-.01768643,.99315518,.86396545,.85862708,90,10,2,0,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,969,10,-.0031141876,.033225838,.13652611,.11232782,.00081027782,.00078004238,2.2810199,29.579348,-1.1952466,105.45281,.94700003,.68900001,.73185736,-.12676972,1,nick,.046715267,-.0099540511
200,1,-.0040874933,-.044405792,.97543323,.79698259,-.00094093994,-.01768643,.99315518,.86396545,.85862708,90,10,3,0,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,780,969,10,-.0040501477,.038517289,.13652611,.11232782,.00091839785,.001159735,2.966574,34.29007,-1.0941325,169.77393,.73699999,.57099998,.7782321,-.080394968,1,nick,.048455078,-.011679373
205,1,-.0040505966,-.039155472,.97475117,.72367078,-.0041448027,-.036520481,.96984875,.71910405,.69999999,90,11,0,1,PH_sex_other,Gompertz,Approach a- Attained,2000,1000,1000,10,.0040014624,.0078016431,.13332224,.093493775,.00085756724,.00032466225,3.0013466,8.3445587,,,.94599998,.87900001,.70346332,.0034632988,1,nick,.026096946,.0023957777
210,1,-.0063232831,-.0075032045,.96079546,.71965307,-.0041448027,-.036520481,.96984875,.71910405,.69999999,90,11,1,1,PH_sex_other,Gompertz,Approach b- Linear,2000,1000,1000,10,.0087813111,-.074113995,.13332224,.093493775,.00088543433,.0006292694,6.5865316,79.271576,3.2495489,93.822777,.93300003,.037999999,.71307313,.013073149,1,nick,-.32441756,.033654202
215,1,-.0034172547,-.047229555,.97889709,.73179096,-.0041448027,-.036520481,.96984875,.71910405,.69999999,90,11,2,1,PH_sex_other,Gompertz,Approach c- Splines,2000,1000,1000,10,.0024524345,.034156863,.13332224,.093493775,.00084888935,.00066807133,1.839479,36.533836,-1.0119191,105.77425,.95099998,.53200001,.70717579,.007175806,1,nick,.051701553,-.003505734
220,1,-.0034116164,-.047620967,.97915363,.73105562,-.0041448027,-.036520481,.96984875,.71910405,.69999999,90,11,3,1,PH_sex_other,Gompertz,Approach d- Splines/Int,2000,834,1000,10,.0034284689,.035288684,.13332224,.093493775,.00093949988,.0010840256,2.5715656,37.744419,.048726305,204.9234,.78799999,.59600002,.70603091,.0060309446,1,nick,.050707471,-.0021436785
225,1,-.0056701875,-.012889772,.9632079,.9155733,-.00094093994,-.01768643,.99315518,.86396545,.85862708,90,12,0,1,Non_PH_sex_other,Gompertz,Approach a- Attained,2000,989,989,10,-.00080526911,.015206041,.13652611,.11232782,.00086552615,.00042938665,.58982795,13.537199,,,.93599999,.75400001,.90937257,.050745487,1,nick,.037484497,-.0047931187
230,1,-.0063786269,-.0067509264,.96037531,.75620681,-.00094093994,-.01768643,.99315518,.86396545,.85862708,90,12,1,1,Non_PH_sex_other,Gompertz,Approach b- Linear,2000,1000,989,10,.0054756873,-.092150688,.13652611,.11232782,.00089703529,.00072518853,4.0107255,82.037277,4.2152295,69.826019,.94400001,.035,.75139368,-.10723341,1,nick,-.37068522,.034399748
235,1,-.0034576799,-.045848321,.9785617,.77164137,-.00094093994,-.01768643,.99315518,.86396545,.85862708,90,12,2,1,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,989,10,-.0016397901,.029932979,.13652611,.11232782,.00085678423,.00090980926,1.2010818,26.647877,-.46102995,113.06086,.94499999,.77600002,.75058645,-.10804061,1,nick,.038856406,-.0072315508
240,1,-.0035135637,-.043073811,.97819233,.78920591,-.00094093994,-.01768643,.99315518,.86396545,.85862708,90,12,3,1,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,768,989,10,-.001815416,.03515026,.13652611,.11232782,.0009778844,.0013863129,1.3297209,31.292566,-.43887907,184.50847,.727,.60500002,.76373535,-.094891757,1,nick,.040872224,-.0078717675
245,1,-.0046842056,-.036588531,.97100627,.71944034,-.0041865259,-.035834722,.96957487,.71875626,.69999999,90,13,0,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,15,.0031907135,.0010761553,.13341436,.091580458,.00041672483,.00024994911,2.3915818,1.1750927,,,.94999999,.95300001,.70031595,.00031594234,1,nick,-.0014099071,.0041694907
250,1,-.0063720536,-.012994532,.96087635,.72028863,-.0041865259,-.035834722,.96957487,.71875626,.69999999,90,13,1,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,15,.0065885633,-.057011798,.13341436,.091580458,.00043781401,.0016018834,4.9384217,62.253239,5.0607052,540.88385,.92199999,.064000003,.7108404,.010840412,1,nick,-.25918096,.026289735
255,1,-.0046418551,-.037295066,.97123915,.72240508,-.0041865259,-.035834722,.96957487,.71875626,.69999999,90,13,2,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,15,.0030379798,.0043111183,.13341436,.091580458,.00041553791,.00033424638,2.2771013,4.7074652,-.28481483,33.725773,.95200002,.93599999,.70280272,.0028027478,1,nick,.0012345407,.0034172155
260,1,-.0047655166,-.036416732,.97085041,.71960092,-.0041865259,-.035834722,.96957487,.71875626,.69999999,90,13,3,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,807,1000,15,.0034997263,.00070294942,.13341436,.091580458,.00046682247,.000466514,2.6232007,.76757574,.63270634,67.667877,.76599997,.77899998,.70041966,.00041968934,1,nick,-.0018159731,.0047689877
265,1,-.0058855899,-.014417215,.96232861,.89464891,-.00096301781,-.017362256,.99300134,.86373478,.85862708,90,14,0,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,927,927,15,-.0012905969,.0061660772,.13663787,.11005292,.00043845363,.00030524159,.94453824,5.602829,,,.88999999,.83099997,.89186132,.033234235,1,nick,.010465068,-.0022210865
270,1,-.0066960226,-.0072334539,.95850253,.85552752,-.00096301781,-.017362256,.99300134,.86373478,.85862708,90,14,1,0,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,927,15,.0029270675,-.069059364,.13663787,.11005292,.00044957359,.0020386123,2.1422081,62.751049,6.4969745,593.66699,.94300002,.064999998,.84502679,-.013600281,1,nick,-.29803583,.025494717
275,1,-.0054661511,-.02306306,.96532637,.84556079,-.00096301781,-.017362256,.99300134,.86373478,.85862708,90,14,2,0,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,927,15,-.0012981493,.0043293415,.13663787,.11005292,.0004180322,.00044858095,.95006561,3.9338725,-.9746871,52.636093,.96399999,.94599998,.83098096,-.027646124,1,nick,.0021918763,-.0017226201
280,1,-.0058946433,-.019813744,.96259826,.8628794,-.00096301781,-.017362256,.99300134,.86373478,.85862708,90,14,3,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,766,927,15,-.00089715671,.0013252886,.13663787,.11005292,.00048077828,.00061625312,.65659451,1.2042284,-.32282719,83.522766,.73299998,.73400003,.84805208,-.010574996,1,nick,-.00012659204,-.00061301317
285,1,-.0041411123,-.036305025,.97387981,.72006601,-.0041865259,-.035834722,.96957487,.71875626,.69999999,90,15,0,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,15,.0032963443,.00092554203,.13341436,.091580458,.0004419972,.00026432122,2.4707568,1.0106326,,,.93800002,.93800002,.70140475,.0014047385,1,nick,-.0015813702,.0042722402
290,1,-.0058674025,-.012182174,.96337509,.71858454,-.0041865259,-.035834722,.96957487,.71875626,.69999999,90,15,1,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,15,.0068372958,-.059375953,.13341436,.091580458,.00045958132,.0014201475,5.1248579,64.83474,3.9783306,437.28091,.912,.066,.70993245,.0099324835,1,nick,-.26348618,.026909782
295,1,-.0041052857,-.037044071,.97409612,.72239858,-.0041865259,-.035834722,.96957487,.71875626,.69999999,90,15,2,1,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,15,.0031676153,.0040554805,.13341436,.091580458,.00044124867,.00035538973,2.3742685,4.4283252,-.16935393,34.453724,.94,.926,.70324469,.0032446892,1,nick,.00080285053,.0035501556
300,1,-.0041302107,-.036053952,.97408378,.72090119,-.0041865259,-.035834722,.96957487,.71875626,.69999999,90,15,3,1,PH_sex_other,Weibull,Approach d- Splines/Int,2000,800,1000,15,.0034861444,.00087859016,.13341436,.091580458,.00048853195,.00049598567,2.6130204,.95936424,-1.1404967,67.834824,.75400001,.75199997,.7022599,.0022599045,1,nick,-.0017797498,.0045858403
305,1,-.0053655095,-.01369738,.96510518,.89848638,-.00096301781,-.017362256,.99300134,.86373478,.85862708,90,16,0,1,Non_PH_sex_other,Weibull,Approach a- Attained,2000,962,962,15,-.0013860402,.006058,.13663787,.11005292,.00044805533,.00031698501,1.0143895,5.5046244,,,.92000002,.86500001,.89588028,.037253197,1,nick,.010473283,-.0023840934
310,1,-.0062171589,-.0064916681,.96082646,.84655857,-.00096301781,-.017362256,.99300134,.86373478,.85862708,90,16,1,1,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,962,15,.0032144289,-.072484918,.13663787,.11005292,.00046753866,.0017930934,2.3525169,65.863686,6.3893943,476.73547,.94,.071000002,.84058398,-.018043088,1,nick,-.30350134,.026268788
315,1,-.0050249286,-.021319306,.96744108,.85341048,-.00096301781,-.017362256,.99300134,.86373478,.85862708,90,16,2,1,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,962,15,-.0011768638,.0038357892,.13663787,.11005292,.00044345509,.00049948902,.8613013,3.485404,.90912777,60.657021,.954,.94,.84126526,-.017361846,1,nick,-.00045076475,-.0014833279
320,1,-.0049604475,-.018949617,.96808881,.86637121,-.00096301781,-.017362256,.99300134,.86373478,.85862708,90,16,3,1,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,733,962,15,-.0010728722,.00094090245,.13663787,.11005292,.00050325744,.00066436053,.78519392,.85495448,-1.955549,82.948799,.70899999,.699,.84977442,-.0088526737,1,nick,-.0023555835,-.00070168008
325,1,-.0022970485,-.066757888,.98758674,.73572618,-.0017638505,-.065200701,.98639274,.73489612,.69999999,90,17,0,0,PH_sex_other,Non_exponential,Approach a- Attained,2000,1000,1000,15,.0028187609,.0036292272,.12786168,.18074325,.0004151648,.00045898516,2.2045393,2.0079463,,,.95300001,.93300003,.69983864,-.00016134906,1,nick,-.0018874853,.0034646809
330,1,-.0056447843,-.024784833,.96604747,.70716506,-.0017638505,-.065200701,.98639274,.73489612,.69999999,90,17,1,0,PH_sex_other,Non_exponential,Approach b- Linear,2000,1000,1000,15,.010266679,-.1180254,.12786168,.18074325,.00045990312,.0022613627,8.02952,65.300034,10.776037,392.68756,.86900002,.044,.69222385,-.0077761607,1,nick,-.31001708,.04035648
335,1,-.0027984628,-.062167883,.98401958,.72654784,-.0017638505,-.065200701,.98639274,.73489612,.69999999,90,17,2,0,PH_sex_other,Non_exponential,Approach c- Splines,2000,1000,1000,15,.0042441348,-.016827485,.12786168,.18074325,.00041953652,.00043583053,3.3193171,9.3101597,1.0530043,-5.0447454,.94,.78600001,.69391286,-.0060870969,1,nick,-.015509124,.0080706123
340,1,-.0018460461,-.064681172,.99093139,.73595697,-.0017638505,-.065200701,.98639274,.73489612,.69999999,90,17,3,0,PH_sex_other,Non_exponential,Approach d- Splines/Int,2000,594,1000,15,.0033291925,-.0019656664,.12786168,.18074325,.00054872414,.00071146071,2.6037452,1.0875463,1.8654133,19.466328,.56,.56900001,.70161277,.0016127857,1,nick,-.0085698711,.0052967672
345,1,-.004464013,-.032508329,.97121269,.87371558,.00032245129,-.031210974,1.0024875,.87309718,.85862708,90,18,0,0,Non_PH_sex_other,Non_exponential,Approach a- Attained,2000,998,998,15,-.0014637839,.0035005761,.12994798,.21473297,.00041689622,.00052145985,1.1264384,1.6301997,,,.95499998,.935,.85751504,-.0011120676,1,nick,.00020842211,-.0014146231
350,1,-.0061812471,-.016063979,.96212947,.81078613,.00032245129,-.031210974,1.0024875,.87309718,.85862708,90,18,1,0,Non_PH_sex_other,Non_exponential,Approach b- Linear,2000,1000,998,15,.0075609484,-.14358139,.12994798,.21473297,.00047466025,.0027743857,5.8184423,66.865082,13.969759,432.57492,.898,.037999999,.79292709,-.065699995,1,nick,-.34889045,.042173065
355,1,-.0043143528,-.037625954,.97270131,.84574282,.00032245129,-.031210974,1.0024875,.87309718,.85862708,90,18,2,0,Non_PH_sex_other,Non_exponential,Approach c- Splines,2000,1000,998,15,.000026268272,-.01773403,.12994798,.21473297,.00041962002,.00055881211,.020214451,8.2586432,.75415522,7.2703443,.95999998,.86799997,.80953246,-.049094625,1,nick,-.021550931,.0038402246
360,1,-.0024662812,-.047283813,.9862687,.8200115,.00032245129,-.031210974,1.0024875,.87309718,.85862708,90,18,3,0,Non_PH_sex_other,Non_exponential,Approach d- Splines/Int,2000,551,998,15,-.00085754419,-.0081004668,.12994798,.21473297,.00056480669,.00090402935,.65991342,3.7723444,.66591024,28.816711,.52600002,.51599997,.78781027,-.070816837,1,nick,-.018220944,.001797532
365,1,-.0016785335,-.066845402,.99103487,.73468184,-.0017638505,-.065200701,.98639274,.73489612,.69999999,90,19,0,1,PH_sex_other,Non_exponential,Approach a- Attained,2000,1000,1000,15,.0029188048,.0032870637,.12786168,.18074325,.00044366674,.00046546137,2.282783,1.8186371,,,.94099998,.94099998,.69922036,-.00077965157,1,nick,-.0026298827,.0036054067
370,1,-.0050807674,-.023741219,.96878457,.70759344,-.0017638505,-.065200701,.98639274,.73489612,.69999999,90,19,1,1,PH_sex_other,Non_exponential,Approach b- Linear,2000,1000,1000,15,.010496011,-.12023083,.12786168,.18074325,.00048224596,.002081766,8.2088795,66.520233,8.6955423,347.24786,.86699998,.050000001,.69366312,-.0063368548,1,nick,-.31191745,.040713619
375,1,-.0021779099,-.062285319,.98743057,.72539002,-.0017638505,-.065200701,.98639274,.73489612,.69999999,90,19,2,1,PH_sex_other,Non_exponential,Approach c- Splines,2000,1000,1000,15,.0043566311,-.0170727,.12786168,.18074325,.00044628305,.00043955541,3.4073002,9.4458294,.58970618,-5.5656528,.93300003,.78399998,.69313604,-.0068639498,1,nick,-.015821826,.0081477258
380,1,-.0015767209,-.064037353,.99152118,.73658472,-.0017638505,-.065200701,.98639274,.73489612,.69999999,90,19,3,1,PH_sex_other,Non_exponential,Approach d- Splines/Int,2000,625,1000,15,.0033463854,-.0024176484,.12786168,.18074325,.0005696828,.000693115,2.6171918,1.3376149,1.5117314,17.723091,.583,.60100001,.70271271,.0027127205,1,nick,-.0090585053,.0053681713
